WS_client_id,WS_Account_code,TRANDATE,SETDATE,Tran_Type,Tran_Desc,Security_Type,Security_Type_Description,DETAILTYPENAME,ISIN,Security_code,Security_Name,EXCHG,BROKERCODE,Depository_Registrar,DPID_AMC,Dp_Client_id_Folio,BANKCODE,BANKACID,QTY,RATE,BROKERAGE,SERVICETAX,NETRATE,Net_Amount,STT,TRFDATE,TRFRATE,TRFAMT,TOTAL_TRXN_FEE,TOTAL_TRXN_FEE_STAX,Txn_Ref_No,DESCMEMO,CHEQUENO,CHEQUEDTL,PORTFOLIOID,DELIVERYDATE,PAYMENTDATE,ACCRUEDINTEREST,ISSUER,ISSUERNAME,TDSAMOUNT,STAMPDUTY,TPMSGAIN,RMID,RMNAME,ADVISORID,ADVISORNAME,BRANCHID,BRANCHNAME,GROUPID,GROUPNAME,OWNERID,OWNERNAME,WEALTHADVISOR_NAME,SCHEMEID,SCHEMENAME,executionPriority
CL0006,ACC0006,3/22/2024,3/23/2024,CS-,CS- transaction,Equity,Equity Share,Listed Equity,IN3854848876,RELIAN92,RELIANCE,BSE,ZERODHA,NSDL,DP001,CL0014,HDFC,AC608759,357,2856.39,1019.73,183.55,2856.39,1019731.23,254.93,3/23/2024,2856.39,1019731.23,1529.6,183.55,TXN62086872,Generated transaction,417383,3/22/2024,PF9,3/23/2024,3/23/2024,0,RELIANCE,RELIANCE LTD,0,101.97,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
CL0007,ACC0007,8/21/2024,8/23/2024,E01,E01 transaction,Equity,Equity Share,Listed Equity,IN4943174270,DRREDD32,DRREDDY,NSE,UPSTOX,NSDL,DP001,CL0013,SBI,AC584172,191,2414.65,461.2,83.02,2414.65,461198.15,115.3,8/23/2024,2414.65,461198.15,691.8,83.02,TXN38846398,Generated transaction,679687,8/21/2024,PF6,8/23/2024,8/23/2024,0,DRREDDY,DRREDDY LTD,0,46.12,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,2
CL0002,ACC0002,10-12-2024,10/15/2024,Cs+,Cs+ transaction,Equity,Equity Share,Listed Equity,IN3854848876,RELIAN92,RELIANCE,BSE,HDFC_SEC,NSDL,DP001,CL0015,HDFC,AC561889,193,2595.63,500.96,90.17,2595.63,500956.59,125.24,10/15/2024,2595.63,500956.59,751.43,90.17,TXN31443673,Generated transaction,964508,10-12-2024,PF1,10/15/2024,10/15/2024,0,RELIANCE,RELIANCE LTD,0,50.1,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
CL0014,ACC0014,10/31/2024,11-02-2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN0553982507,GRASIM90,GRASIM,BSE,ZERODHA,NSDL,DP001,CL0013,AXIS,AC562206,158,2573.88,406.67,73.2,2573.88,406673.04,101.67,11-02-2024,2573.88,406673.04,610.01,73.2,TXN80457707,Generated transaction,118202,10/31/2024,PF5,11-02-2024,11-02-2024,0,GRASIM,GRASIM LTD,0,40.67,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,2
CL0014,ACC0014,07-08-2024,07-11-2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN3268679493,ITC34,ITC,BSE,UPSTOX,NSDL,DP001,CL0004,HDFC,AC184042,163,1984.85,323.53,58.24,1984.85,323530.55,80.88,07-11-2024,1984.85,323530.55,485.3,58.24,TXN72349341,Generated transaction,211966,07-08-2024,PF3,07-11-2024,07-11-2024,0,ITC,ITC LTD,0,32.35,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,4
CL0009,ACC0009,10/29/2024,10/30/2024,CS-,CS- transaction,Equity,Equity Share,Listed Equity,IN3816830313,ASIANP72,ASIANPAINT,NSE,UPSTOX,NSDL,DP001,CL0011,SBI,AC082129,475,913.65,433.98,78.12,913.65,433983.75,108.5,10/30/2024,913.65,433983.75,650.98,78.12,TXN15602910,Generated transaction,813474,10/29/2024,PF8,10/30/2024,10/30/2024,0,ASIANPAINT,ASIANPAINT LTD,0,43.4,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,4
CL0018,ACC0018,2/18/2024,2/20/2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN2187594516,BRITAN79,BRITANNIA,BSE,ICICI_DIRECT,NSDL,DP001,CL0009,HDFC,AC284360,469,550.3,258.09,46.46,550.3,258090.7,64.52,2/20/2024,550.3,258090.7,387.14,46.46,TXN67916210,Generated transaction,266878,2/18/2024,PF9,2/20/2024,2/20/2024,0,BRITANNIA,BRITANNIA LTD,0,25.81,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,3
CL0008,ACC0008,8/26/2024,8/28/2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN9519864523,COALIN15,COALINDIA,NSE,ZERODHA,NSDL,DP001,CL0016,SBI,AC151815,381,3058.07,1165.12,209.72,3058.07,1165124.67,291.28,8/28/2024,3058.07,1165124.67,1747.69,209.72,TXN84679520,Generated transaction,138683,8/26/2024,PF6,8/28/2024,8/28/2024,0,COALINDIA,COALINDIA LTD,0,116.51,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,2
CL0001,ACC0001,10/20/2024,10/23/2024,E23,E23 transaction,Equity,Equity Share,Listed Equity,IN9581442729,INDUSI10,INDUSINDBK,NSE,ZERODHA,NSDL,DP001,CL0006,AXIS,AC052820,41,3201.37,131.26,23.63,3201.37,131256.17,32.81,10/23/2024,3201.37,131256.17,196.88,23.63,TXN46273222,Generated transaction,836272,10/20/2024,PF4,10/23/2024,10/23/2024,0,INDUSINDBK,INDUSINDBK LTD,0,13.13,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,3
CL0006,ACC0006,4/25/2024,4/26/2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN1457744114,ONGC38,ONGC,BSE,ICICI_DIRECT,NSDL,DP001,CL0013,HDFC,AC713489,399,1209.24,482.49,86.85,1209.24,482486.76,120.62,4/26/2024,1209.24,482486.76,723.73,86.85,TXN84570837,Generated transaction,335381,4/25/2024,PF8,4/26/2024,4/26/2024,0,ONGC,ONGC LTD,0,48.25,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,1
CL0017,ACC0017,8/29/2024,09-01-2024,DIS,DIS transaction,Equity,Equity Share,Listed Equity,IN9964082022,LT33,LT,NSE,ZERODHA,NSDL,DP001,CL0018,ICICI,AC800352,8,2462.51,19.7,3.55,2462.51,19700.08,4.93,09-01-2024,2462.51,19700.08,29.55,3.55,TXN11164850,Generated transaction,729212,8/29/2024,PF6,09-01-2024,09-01-2024,0,LT,LT LTD,0,1.97,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,3
CL0015,ACC0015,5/25/2024,5/28/2024,DIO,DIO transaction,Equity,Equity Share,Listed Equity,IN6555954761,INFY25,INFY,BSE,ICICI_DIRECT,NSDL,DP001,CL0016,HDFC,AC637843,56,2930.4,164.1,29.54,2930.4,164102.4,41.03,5/28/2024,2930.4,164102.4,246.15,29.54,TXN64122763,Generated transaction,605743,5/25/2024,PF4,5/28/2024,5/28/2024,0,INFY,INFY LTD,0,16.41,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,5
CL0012,ACC0012,09-05-2024,09-07-2024,DIO,DIO transaction,Equity,Equity Share,Listed Equity,IN3538923239,AMBUJA51,AMBUJACEM,BSE,UPSTOX,NSDL,DP001,CL0011,HDFC,AC023787,97,1783.31,172.98,31.14,1783.31,172981.07,43.25,09-07-2024,1783.31,172981.07,259.47,31.14,TXN55555005,Generated transaction,753156,09-05-2024,PF10,09-07-2024,09-07-2024,0,AMBUJACEM,AMBUJACEM LTD,0,17.3,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,3
CL0003,ACC0003,1/22/2024,1/23/2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN2522755691,HINDAL40,HINDALCO,NSE,HDFC_SEC,NSDL,DP001,CL0010,SBI,AC826245,107,2934.97,314.04,56.53,2934.97,314041.79,78.51,1/23/2024,2934.97,314041.79,471.06,56.53,TXN96113636,Generated transaction,158549,1/22/2024,PF4,1/23/2024,1/23/2024,0,HINDALCO,HINDALCO LTD,0,31.4,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,1
CL0003,ACC0003,07-11-2024,7/13/2024,NF-,NF- transaction,Equity,Equity Share,Listed Equity,IN3854848876,RELIAN92,RELIANCE,BSE,HDFC_SEC,NSDL,DP001,CL0016,SBI,AC689699,184,2484.59,457.16,82.29,2484.59,457164.56,114.29,7/13/2024,2484.59,457164.56,685.75,82.29,TXN36809318,Generated transaction,114520,07-11-2024,PF7,7/13/2024,7/13/2024,0,RELIANCE,RELIANCE LTD,0,45.72,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,4
CL0006,ACC0006,5/15/2024,5/17/2024,DIO,DIO transaction,Equity,Equity Share,Listed Equity,IN4135049358,ADANIE26,ADANIENT,BSE,UPSTOX,NSDL,DP001,CL0007,ICICI,AC703660,40,1751.43,70.06,12.61,1751.43,70057.2,17.51,5/17/2024,1751.43,70057.2,105.09,12.61,TXN27466175,Generated transaction,358501,5/15/2024,PF6,5/17/2024,5/17/2024,0,ADANIENT,ADANIENT LTD,0,7.01,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,3
CL0010,ACC0010,7/25/2024,7/27/2024,SQB,SQB transaction,Equity,Equity Share,Listed Equity,IN9519864523,COALIN15,COALINDIA,BSE,UPSTOX,NSDL,DP001,CL0014,SBI,AC577687,83,2918.68,242.25,43.61,2918.68,242250.44,60.56,7/27/2024,2918.68,242250.44,363.38,43.61,TXN43561035,Generated transaction,623174,7/25/2024,PF1,7/27/2024,7/27/2024,0,COALINDIA,COALINDIA LTD,0,24.23,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,4
CL0016,ACC0016,09-08-2024,09-10-2024,DIO,DIO transaction,Equity,Equity Share,Listed Equity,IN0882480524,GODREJ87,GODREJCP,NSE,ZERODHA,NSDL,DP001,CL0013,SBI,AC116815,316,2489.88,786.8,141.62,2489.88,786802.08,196.7,09-10-2024,2489.88,786802.08,1180.2,141.62,TXN67577030,Generated transaction,501123,09-08-2024,PF6,09-10-2024,09-10-2024,0,GODREJCP,GODREJCP LTD,0,78.68,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,5
CL0006,ACC0006,1/19/2024,1/20/2024,CSI,CSI transaction,Equity,Equity Share,Listed Equity,IN0886436918,MCDOWE63,MCDOWELL-N,NSE,ICICI_DIRECT,NSDL,DP001,CL0006,HDFC,AC298593,315,2314.86,729.18,131.25,2314.86,729180.9,182.3,1/20/2024,2314.86,729180.9,1093.77,131.25,TXN47936459,Generated transaction,595218,1/19/2024,PF5,1/20/2024,1/20/2024,0,MCDOWELL-N,MCDOWELL-N LTD,0,72.92,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,4
CL0015,ACC0015,6/26/2024,6/27/2024,E22,E22 transaction,Equity,Equity Share,Listed Equity,IN2216702388,TITAN45,TITAN,NSE,ICICI_DIRECT,NSDL,DP001,CL0018,SBI,AC681144,172,510.4,87.79,15.8,510.4,87788.8,21.95,6/27/2024,510.4,87788.8,131.68,15.8,TXN42008954,Generated transaction,256653,6/26/2024,PF6,6/27/2024,6/27/2024,0,TITAN,TITAN LTD,0,8.78,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,2
CL0007,ACC0007,04-05-2024,04-08-2024,CSI,CSI transaction,Equity,Equity Share,Listed Equity,IN9474858099,HCLTEC12,HCLTECH,BSE,ICICI_DIRECT,NSDL,DP001,CL0005,HDFC,AC956172,378,2359.91,892.05,160.57,2359.91,892045.98,223.01,04-08-2024,2359.91,892045.98,1338.07,160.57,TXN75602669,Generated transaction,563040,04-05-2024,PF2,04-08-2024,04-08-2024,0,HCLTECH,HCLTECH LTD,0,89.2,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,3
CL0003,ACC0003,01-05-2024,01-08-2024,PRF,PRF transaction,Equity,Equity Share,Listed Equity,IN5586676065,DIVISL84,DIVISLAB,NSE,ICICI_DIRECT,NSDL,DP001,CL0010,SBI,AC973651,383,584.31,223.79,40.28,584.31,223790.73,55.95,01-08-2024,584.31,223790.73,335.69,40.28,TXN23725696,Generated transaction,575411,01-05-2024,PF7,01-08-2024,01-08-2024,0,DIVISLAB,DIVISLAB LTD,0,22.38,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,4
CL0004,ACC0004,11/16/2024,11/18/2024,IN+,IN+ transaction,Equity,Equity Share,Listed Equity,IN2233309783,JSWSTE51,JSWSTEEL,BSE,HDFC_SEC,NSDL,DP001,CL0011,AXIS,AC487124,308,1903.41,586.25,105.53,1903.41,586250.28,146.56,11/18/2024,1903.41,586250.28,879.38,105.53,TXN62506551,Generated transaction,486751,11/16/2024,PF6,11/18/2024,11/18/2024,0,JSWSTEEL,JSWSTEEL LTD,0,58.63,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,1
CL0008,ACC0008,06-06-2024,06-07-2024,D10,D10 transaction,Equity,Equity Share,Listed Equity,IN0137278838,NESTLE12,NESTLEIND,NSE,HDFC_SEC,NSDL,DP001,CL0016,HDFC,AC747572,175,1060.77,185.63,33.41,1060.77,185634.75,46.41,06-07-2024,1060.77,185634.75,278.45,33.41,TXN92177892,Generated transaction,466235,06-06-2024,PF10,06-07-2024,06-07-2024,0,NESTLEIND,NESTLEIND LTD,0,18.56,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,4
CL0017,ACC0017,07-02-2024,07-04-2024,DIO,DIO transaction,Equity,Equity Share,Listed Equity,IN2393995769,SUNPHA82,SUNPHARMA,BSE,ICICI_DIRECT,NSDL,DP001,CL0001,SBI,AC611473,10,968.01,9.68,1.74,968.01,9680.1,2.42,07-04-2024,968.01,9680.1,14.52,1.74,TXN97942448,Generated transaction,365486,07-02-2024,PF6,07-04-2024,07-04-2024,0,SUNPHARMA,SUNPHARMA LTD,0,0.97,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,5
CL0005,ACC0005,5/29/2024,5/30/2024,E10,E10 transaction,Equity,Equity Share,Listed Equity,IN0553982507,GRASIM90,GRASIM,NSE,ZERODHA,NSDL,DP001,CL0002,AXIS,AC683094,4,783.72,3.13,0.56,783.72,3134.88,0.78,5/30/2024,783.72,3134.88,4.7,0.56,TXN12515025,Generated transaction,662140,5/29/2024,PF4,5/30/2024,5/30/2024,0,GRASIM,GRASIM LTD,0,0.31,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,4
CL0014,ACC0014,6/21/2024,6/23/2024,Cs+,Cs+ transaction,Equity,Equity Share,Listed Equity,IN3540919089,NTPC48,NTPC,BSE,UPSTOX,NSDL,DP001,CL0011,SBI,AC195894,226,1920.31,433.99,78.12,1920.31,433990.06,108.5,6/23/2024,1920.31,433990.06,650.99,78.12,TXN26615835,Generated transaction,835968,6/21/2024,PF5,6/23/2024,6/23/2024,0,NTPC,NTPC LTD,0,43.4,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,5
CL0015,ACC0015,4/28/2024,4/29/2024,NF-,NF- transaction,Equity,Equity Share,Listed Equity,IN1590430428,VEDL41,VEDL,BSE,UPSTOX,NSDL,DP001,CL0011,AXIS,AC902453,89,2139.49,190.41,34.27,2139.49,190414.61,47.6,4/29/2024,2139.49,190414.61,285.62,34.27,TXN64814197,Generated transaction,458990,4/28/2024,PF2,4/29/2024,4/29/2024,0,VEDL,VEDL LTD,0,19.04,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
CL0010,ACC0010,09-11-2024,9/13/2024,Cs+,Cs+ transaction,Equity,Equity Share,Listed Equity,IN3050299635,CIPLA79,CIPLA,BSE,ZERODHA,NSDL,DP001,CL0017,HDFC,AC566322,326,2962.14,965.66,173.82,2962.14,965657.64,241.41,9/13/2024,2962.14,965657.64,1448.49,173.82,TXN20807920,Generated transaction,481925,09-11-2024,PF8,9/13/2024,9/13/2024,0,CIPLA,CIPLA LTD,0,96.57,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,4
CL0002,ACC0002,09-11-2024,9/14/2024,CUS,CUS transaction,Equity,Equity Share,Listed Equity,IN8366766541,BAJAJF53,BAJAJFINSV,BSE,ICICI_DIRECT,NSDL,DP001,CL0012,SBI,AC350401,203,2059.87,418.15,75.27,2059.87,418153.61,104.54,9/14/2024,2059.87,418153.61,627.23,75.27,TXN45973732,Generated transaction,485685,09-11-2024,PF8,9/14/2024,9/14/2024,0,BAJAJFINSV,BAJAJFINSV LTD,0,41.82,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,1
CL0012,ACC0012,07-09-2024,07-12-2024,NF-,NF- transaction,Equity,Equity Share,Listed Equity,IN3268679493,ITC34,ITC,BSE,HDFC_SEC,NSDL,DP001,CL0002,SBI,AC440673,188,2941.58,553.02,99.54,2941.58,553017.04,138.25,07-12-2024,2941.58,553017.04,829.53,99.54,TXN88792971,Generated transaction,284851,07-09-2024,PF7,07-12-2024,07-12-2024,0,ITC,ITC LTD,0,55.3,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,3
CL0014,ACC0014,08-03-2024,08-04-2024,E23,E23 transaction,Equity,Equity Share,Listed Equity,IN6446405874,HDFCBA42,HDFCBANK,NSE,ICICI_DIRECT,NSDL,DP001,CL0002,AXIS,AC641104,221,2925.59,646.56,116.38,2925.59,646555.39,161.64,08-04-2024,2925.59,646555.39,969.83,116.38,TXN41840410,Generated transaction,513206,08-03-2024,PF8,08-04-2024,08-04-2024,0,HDFCBANK,HDFCBANK LTD,0,64.66,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,2
CL0011,ACC0011,2/22/2024,2/25/2024,Cs+,Cs+ transaction,Equity,Equity Share,Listed Equity,IN7956941705,WIPRO80,WIPRO,BSE,HDFC_SEC,NSDL,DP001,CL0012,SBI,AC105103,290,2642.55,766.34,137.94,2642.55,766339.5,191.58,2/25/2024,2642.55,766339.5,1149.51,137.94,TXN07909500,Generated transaction,106112,2/22/2024,PF9,2/25/2024,2/25/2024,0,WIPRO,WIPRO LTD,0,76.63,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,3
CL0004,ACC0004,9/30/2024,10-01-2024,CUS,CUS transaction,Equity,Equity Share,Listed Equity,IN3860394827,DABUR52,DABUR,NSE,UPSTOX,NSDL,DP001,CL0003,AXIS,AC640681,484,3243.83,1570.01,282.6,3243.83,1570013.72,392.5,10-01-2024,3243.83,1570013.72,2355.02,282.6,TXN18409160,Generated transaction,923066,9/30/2024,PF8,10-01-2024,10-01-2024,0,DABUR,DABUR LTD,0,157,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,3
CL0015,ACC0015,03-02-2024,03-05-2024,Sl+,Sl+ transaction,Equity,Equity Share,Listed Equity,IN2216702388,TITAN45,TITAN,NSE,UPSTOX,NSDL,DP001,CL0007,SBI,AC853455,337,3240.48,1092.04,196.57,3240.48,1092041.76,273.01,03-05-2024,3240.48,1092041.76,1638.06,196.57,TXN53348565,Generated transaction,108261,03-02-2024,PF8,03-05-2024,03-05-2024,0,TITAN,TITAN LTD,0,109.2,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
CL0007,ACC0007,3/27/2024,3/29/2024,E23,E23 transaction,Equity,Equity Share,Listed Equity,IN7571799753,KOTAKB98,KOTAKBANK,NSE,ICICI_DIRECT,NSDL,DP001,CL0013,SBI,AC609994,368,1051.7,387.03,69.66,1051.7,387025.6,96.76,3/29/2024,1051.7,387025.6,580.54,69.66,TXN01662641,Generated transaction,106118,3/27/2024,PF9,3/29/2024,3/29/2024,0,KOTAKBANK,KOTAKBANK LTD,0,38.7,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,3
CL0006,ACC0006,09-09-2024,09-11-2024,SQB,SQB transaction,Equity,Equity Share,Listed Equity,IN1590430428,VEDL41,VEDL,NSE,HDFC_SEC,NSDL,DP001,CL0009,SBI,AC326848,429,1529.79,656.28,118.13,1529.79,656279.91,164.07,09-11-2024,1529.79,656279.91,984.42,118.13,TXN27565782,Generated transaction,120120,09-09-2024,PF4,09-11-2024,09-11-2024,0,VEDL,VEDL LTD,0,65.63,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,2
CL0008,ACC0008,07-08-2024,07-10-2024,PRF,PRF transaction,Equity,Equity Share,Listed Equity,IN2216702388,TITAN45,TITAN,BSE,HDFC_SEC,NSDL,DP001,CL0015,ICICI,AC646929,332,2914.1,967.48,174.15,2914.1,967481.2,241.87,07-10-2024,2914.1,967481.2,1451.22,174.15,TXN06579691,Generated transaction,265611,07-08-2024,PF5,07-10-2024,07-10-2024,0,TITAN,TITAN LTD,0,96.75,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,3
CL0008,ACC0008,7/24/2024,7/26/2024,NF-,NF- transaction,Equity,Equity Share,Listed Equity,IN3268679493,ITC34,ITC,NSE,HDFC_SEC,NSDL,DP001,CL0012,SBI,AC298846,220,2292.67,504.39,90.79,2292.67,504387.4,126.1,7/26/2024,2292.67,504387.4,756.58,90.79,TXN38543177,Generated transaction,662667,7/24/2024,PF1,7/26/2024,7/26/2024,0,ITC,ITC LTD,0,50.44,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,3
CL0002,ACC0002,04-03-2024,04-05-2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN3860394827,DABUR52,DABUR,BSE,ICICI_DIRECT,NSDL,DP001,CL0006,ICICI,AC533284,183,962.04,176.05,31.69,962.04,176053.32,44.01,04-05-2024,962.04,176053.32,264.08,31.69,TXN02403896,Generated transaction,953120,04-03-2024,PF3,04-05-2024,04-05-2024,0,DABUR,DABUR LTD,0,17.61,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,3
CL0015,ACC0015,5/15/2024,5/16/2024,SQB,SQB transaction,Equity,Equity Share,Listed Equity,IN6446405874,HDFCBA42,HDFCBANK,NSE,ICICI_DIRECT,NSDL,DP001,CL0010,HDFC,AC816537,466,1761.53,820.87,147.76,1761.53,820872.98,205.22,5/16/2024,1761.53,820872.98,1231.31,147.76,TXN59671914,Generated transaction,420622,5/15/2024,PF9,5/16/2024,5/16/2024,0,HDFCBANK,HDFCBANK LTD,0,82.09,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,4
CL0002,ACC0002,9/16/2024,9/19/2024,SQS,SQS transaction,Equity,Equity Share,Listed Equity,IN7466950308,ICICIB51,ICICIBANK,BSE,UPSTOX,NSDL,DP001,CL0014,HDFC,AC301809,28,1030.11,28.84,5.19,1030.11,28843.08,7.21,9/19/2024,1030.11,28843.08,43.26,5.19,TXN29434370,Generated transaction,532103,9/16/2024,PF2,9/19/2024,9/19/2024,0,ICICIBANK,ICICIBANK LTD,0,2.88,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,4
CL0006,ACC0006,5/21/2024,5/22/2024,DI1,DI1 transaction,Equity,Equity Share,Listed Equity,IN4023679652,ULTRAC90,ULTRACEMCO,NSE,HDFC_SEC,NSDL,DP001,CL0010,AXIS,AC970937,116,1965.84,228.04,41.05,1965.84,228037.44,57.01,5/22/2024,1965.84,228037.44,342.06,41.05,TXN89439954,Generated transaction,571366,5/21/2024,PF9,5/22/2024,5/22/2024,0,ULTRACEMCO,ULTRACEMCO LTD,0,22.8,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,3
CL0008,ACC0008,3/25/2024,3/27/2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN5974187380,HEROMO41,HEROMOTOCO,BSE,HDFC_SEC,NSDL,DP001,CL0006,AXIS,AC557147,109,2667.8,290.79,52.34,2667.8,290790.2,72.7,3/27/2024,2667.8,290790.2,436.19,52.34,TXN64459156,Generated transaction,343236,3/25/2024,PF9,3/27/2024,3/27/2024,0,HEROMOTOCO,HEROMOTOCO LTD,0,29.08,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,2
